year_x,imdb,title_x,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,Profit,year_y,id,title_y,rating
1989,tt0097815,Major League,notalk,notalk,FAIL,11000000,49793054.0,49793054.0,1989FAIL,20675477,93590469.0,93590469.0,,,97815,"The new owner of the Cleveland Indians puts together a purposely horrible team so they'll lose and she can move the team. But when the plot is uncovered, they start winning just to spite her.",R,True,"English, Spanish, Japanese",USA,David S. Ward,,7.2,David S. Ward,07 Apr 1989,"Tom Berenger, Charlie Sheen, Corbin Bernsen, Margaret Whitton",Comedy,1 nomination.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyMDE5NzIxMV5BMl5BanBnXkFtZTcwNDUwNzE0MQ@@._V1_SX300.jpg,"39,447",,88586108.0,1989,3808,Major League,1
1989,tt0098206,Road House,notalk,notalk,FAIL,10000000,30050028.0,30050028.0,1989FAIL,18795888,56481697.0,56481697.0,,,98206,A tough bouncer is hired to tame a dirty bar.,R,True,"English, Portuguese",USA,"David Lee Henry (story), David Lee Henry (screenplay), Hilary Henkin (screenplay)",,6.3,Rowdy Herrington,19 May 1989,"Patrick Swayze, Kelly Lynch, Sam Elliott, Ben Gazzara",Action,5 nominations.,114 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1MTE2Mjk2OF5BMl5BanBnXkFtZTcwMTUzNjYzNA@@._V1_SX300.jpg,"32,171",,50100056.0,1989,511,Road House,1
1989,tt0098724,"Sex, Lies, and Videotape",men-disagree,men,FAIL,1200000,24741667.0,36741667.0,1989FAIL,2255507,46504161.0,69059227.0,,,98724,A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,R,True,English,USA,Steven Soderbergh,86.0,7.2,Steven Soderbergh,18 Aug 1989,"James Spader, Andie MacDowell, Peter Gallagher, Laura San Giacomo",Drama,Nominated for 1 Oscar. Another 18 wins & 14 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxNjk5NzM2Nl5BMl5BanBnXkFtZTcwMTg2ODQwNw@@._V1_SX300.jpg,"30,869",,60283334.0,1989,2065,"Sex, Lies, and Videotape",2
1989,tt0098382,Star Trek V: The Final Frontier,notalk,notalk,FAIL,30000000,52210049.0,70200000.0,1989FAIL,56387665,98133425.0,131947137.0,,,98382,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.,PG,True,"English, Klingon",USA,"Gene Roddenberry (creator), William Shatner (story), Harve Bennett (story), David Loughery (story), David Loughery (screenplay)",43.0,5.3,William Shatner,09 Jun 1989,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan",Action,3 wins & 3 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI2OTExMDQxN15BMl5BanBnXkFtZTcwOTEyNDI4OA@@._V1_SX300.jpg,"34,349",,92410049.0,1989,1201,Star Trek V: The Final Frontier,1
1989,tt0096754,The Abyss,ok-disagree,ok,PASS,70000000,54243125.0,54243125.0,1989PASS,131571219,101954772.0,101954772.0,,,96754,A civilian diving team are enlisted to search for a lost nuclear submarine and face danger while encountering an alien aquatic species.,PG-13,True,English,USA,James Cameron,62.0,7.6,James Cameron,09 Aug 1989,"Ed Harris, Mary Elizabeth Mastrantonio, Michael Biehn, Leo Burmester",Adventure,Won 1 Oscar. Another 4 wins & 12 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMDA4MTEzMF5BMl5BanBnXkFtZTcwMTcxMTU1MQ@@._V1_SX300.jpg,"106,501",,38486250.0,1989,1478,The Abyss,3
1989,tt0098519,Troop Beverly Hills,ok,ok,PASS,18000000,7190505.0,7190505.0,1989PASS,33832599,13515193.0,13515193.0,,,98519,"As Phyllis, a Beverly Hills housewife, is in the middle of a divorce, she tries to find focus in her life by taking over her daughter Hannah's Wilderness Girl troop. Among the girls are ...",PG,True,English,USA,"Ava Ostern Fries (story), Pamela Norris (screenplay), Margaret Oberman (screenplay)",,5.2,Jeff Kanew,24 Mar 1989,"Shelley Long, Craig T. Nelson, Betty Thomas, Mary Gross",Adventure,,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYyMjAzNTg0NF5BMl5BanBnXkFtZTcwNjU1MTAzMQ@@._V1_SX300.jpg,"5,771",,-3618990.0,1989,849,Troop Beverly Hills,3
1989,tt0098546,UHF,notalk,notalk,FAIL,5000000,6157157.0,6157157.0,1989FAIL,9397944,11572924.0,11572924.0,,,98546,"A local public station gets a new owner. The station becomes a hit, with all sorts of hilarious sight gags and wacky humor.",PG-13,True,English,USA,"'Weird Al' Yankovic, Jay Levey",32.0,7.0,Jay Levey,21 Jul 1989,"'Weird Al' Yankovic, Victoria Jackson, Kevin McCarthy, Michael Richards",Comedy,,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTAzMjE2NDg5NjZeQTJeQWpwZ15BbWU3MDAzNzI4NzQ@._V1_SX300.jpg,"18,714",,7314314.0,1989,4036,UHF,1
1988,tt0094612,Action Jackson,notalk,notalk,FAIL,7000000,20257000.0,20257000.0,1988FAIL,13787529,39899139.0,39899139.0,,,94612,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,R,True,English,USA,Robert Reneau,,5.0,Craig R. Baxley,12 Feb 1988,"Carl Weathers, Craig T. Nelson, Vanity, Sharon Stone",Action,1 nomination.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0OTI5NzgwN15BMl5BanBnXkFtZTcwNDM5MTYxMQ@@._V1_SX300.jpg,"6,213",,33514000.0,1988,2663,Action Jackson,1
1988,tt0094625,Akira,notalk,notalk,FAIL,8000000,19585.0,19585.0,1988FAIL,15757176,38576.0,38576.0,,,94625,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psionic psychopath that only two kids and a group of psionics can stop.,R,True,Japanese,Japan,"Katsuhiro Ohtomo (screenplay), Izô Hashimoto (screenplay), Katsuhiro Ohtomo (graphic novel)",76.0,8.1,Katsuhiro Ohtomo,24 Jul 2001,"Mitsuo Iwata, Nozomu Sasaki, Mami Koyama, Tesshô Genda",Animation,1 win.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NzIwMjQ4MV5BMl5BanBnXkFtZTcwMDEwNzQyMQ@@._V1_SX300.jpg,"73,676",,-7960830.0,1988,2244,Akira,1
1988,tt0094721,Beetle Juice,ok,ok,PASS,15000000,73326666.0,73326666.0,1988PASS,29544705,144427648.0,144427648.0,,,94721,,,,,,,,,,,,,,,,,,,131653332.0,1988,647,Beetle Juice,3
1988,tt0092675,Bloodsport,notalk,notalk,FAIL,1500000,11806119.0,11806119.0,1988FAIL,2954471,23253887.0,23253887.0,,,92675,"Frank Dux has spent most his life being trained by Tanaka to participate in the Kumite, the ultimate martial arts tournament, where participants are seriously injured, even killed. Frank ...",R,True,English,USA,"Sheldon Lettich (story), Sheldon Lettich (screenplay), Christopher Cosby (screenplay), Mel Friedman (screenplay)",,6.7,Newt Arnold,26 Feb 1988,"Jean-Claude Van Damme, Donald Gibb, Leah Ayres, Norman Burton",Action,1 nomination.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0MzQ5Mzk2NV5BMl5BanBnXkFtZTcwOTY1OTEyMQ@@._V1_SX300.jpg,"43,219",,22112238.0,1988,1158,Bloodsport,1
1988,tt0094862,Child&#39;s Play,ok,ok,PASS,9000000,33244684.0,44196684.0,1988PASS,17726823,65480292.0,87051866.0,,,94862,,,,,,,,,,,,,,,,,,,68441368.0,1988,4705,Child’s Play,3
1988,tt0094947,Dangerous Liaisons,ok,ok,PASS,14000000,34700000.0,34700000.0,1988PASS,27575058,68346751.0,68346751.0,,,94947,Rich and bored aristocrats in Rococo France play high-stakes games of passion and betrayal.,R,True,English,"USA, UK","Christopher Hampton (play), Choderlos de Laclos (novel), Christopher Hampton (screenplay)",74.0,7.7,Stephen Frears,21 Dec 1988,"Glenn Close, John Malkovich, Michelle Pfeiffer, Swoosie Kurtz",Drama,Won 3 Oscars. Another 17 wins & 18 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk5Mjk1MjEzOV5BMl5BanBnXkFtZTcwNzYzNDkxMQ@@._V1_SX300.jpg,"44,706",,55400000.0,1988,1629,Dangerous Liaisons,3
1988,tt0095016,Die Hard,ok-disagree,ok,PASS,28000000,81350242.0,139109346.0,1988PASS,55150116,160231261.0,273996307.0,,,95016,"John McClane, officer of the NYPD, tries to save wife Holly Gennaro and several others, taken hostage by German terrorist Hans Gruber during a Christmas party at the Nakatomi Plaza in Los Angeles.",R,True,"English, German, Italian",USA,"Roderick Thorp (novel), Jeb Stuart (screenplay), Steven E. de Souza (screenplay)",70.0,8.3,John McTiernan,22 Jul 1988,"Bruce Willis, Bonnie Bedelia, Reginald VelJohnson, Paul Gleason",Action,Nominated for 4 Oscars. Another 6 wins & 2 nominations.,131 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4ODM0OTc2M15BMl5BanBnXkFtZTcwNzE0MTk3OA@@._V1_SX300.jpg,"431,784",,192459588.0,1988,619,Die Hard,3
1988,tt0095631,Midnight Run,men,men,FAIL,30000000,38413606.0,81613606.0,1988FAIL,59089410,75661244.0,160749995.0,,,95631,"An accountant is chased by bounty hunters, the FBI, and the Mafia after jumping bail.",R,True,English,USA,George Gallo,78.0,7.6,Martin Brest,20 Jul 1988,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton",Action,Nominated for 2 Golden Globes. Another 2 wins.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0MTg2NTgyM15BMl5BanBnXkFtZTcwMzI3ODMyMQ@@._V1_SX300.jpg,"44,378",,90027212.0,1988,2903,Midnight Run,2
1988,tt0095687,My Stepmother Is an Alien,ok,ok,PASS,16000000,13854000.0,13854000.0,1988PASS,31514352,27287490.0,27287490.0,,,95687,"An alien is sent on a secret mission to Earth, where she appears as a gorgeous, attractive, and single lady. Her mission is to make contact with a rather nerdy young scientist, who's quite ...",PG-13,True,English,USA,"Jerico, Herschel Weingrod, Timothy Harris, Jonathan Reynolds",,5.1,Richard Benjamin,09 Dec 1988,"Dan Aykroyd, Kim Basinger, Jon Lovitz, Alyson Hannigan",Comedy,4 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5OTI0MzM5Nl5BMl5BanBnXkFtZTcwOTcwMjcyMQ@@._V1_SX300.jpg,"18,140",,11708000.0,1988,4774,My Stepmother Is an Alien,3
1988,tt0095690,Mystic Pizza,ok,ok,PASS,6000000,12793213.0,12793213.0,1988PASS,11817882,25198114.0,25198114.0,,,95690,Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.,R,True,English,USA,"Amy Holden Jones (story), Amy Holden Jones (screenplay), Perry Howze (screenplay), Randy Howze (screenplay), Alfred Uhry (screenplay)",60.0,6.1,Donald Petrie,21 Oct 1988,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio",Comedy,1 win & 4 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1NDk1MTkzMF5BMl5BanBnXkFtZTcwMzY0MDQ1NA@@._V1_SX300.jpg,"14,270",,19586426.0,1988,940,Mystic Pizza,3
1988,tt0095889,Poltergeist III,ok,ok,PASS,9500000,14114000.0,14114000.0,1988PASS,18711647,27799598.0,27799598.0,,,95889,"Carol Anne is staying with her aunt in a highrise building, and the supernatural forces that have haunted her previously follow her there.",PG,True,English,USA,"Gary Sherman, Brian Taggert",,4.4,Gary Sherman,10 Jun 1988,"Tom Skerritt, Nancy Allen, Heather O'Rourke, Zelda Rubinstein",Horror,2 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxODA5ODk2Ml5BMl5BanBnXkFtZTcwNTY5NTk1NA@@._V1_SX300.jpg,"9,915",,18728000.0,1988,1714,Poltergeist III,3
1988,tt0095953,Rain Man,notalk,notalk,FAIL,25000000,172825435.0,412800000.0,1988FAIL,49241175,340405101.0,813070285.0,,,95953,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,R,True,"English, Italian",USA,"Barry Morrow (story), Ronald Bass (screenplay), Barry Morrow (screenplay)",65.0,8.0,Barry Levinson,16 Dec 1988,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",Drama,Won 4 Oscars. Another 21 wins & 19 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4NTA1NDU3NV5BMl5BanBnXkFtZTcwODUwMTU2NA@@._V1_SX300.jpg,"307,806",,560625435.0,1988,3482,Rain Man,1
1988,tt0096061,Scrooged,ok,ok,PASS,32000000,60328558.0,60328558.0,1988PASS,63028704,118825964.0,118825964.0,,,96061,A cynically selfish TV executive gets haunted by three spirits bearing lessons on Christmas Eve.,PG-13,True,English,USA,"Mitch Glazer, Michael O'Donoghue, Charles Dickens (novel)",38.0,7.0,Richard Donner,23 Nov 1988,"Bill Murray, Karen Allen, John Forsythe, John Glover",Comedy,Nominated for 1 Oscar. Another 1 win & 3 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NzE4NTE4NF5BMl5BanBnXkFtZTcwNTI1NDIyMQ@@._V1_SX300.jpg,"46,417",,88657116.0,1988,4986,Scrooged,3
1988,tt0095489,The Land Before Time,ok,ok,PASS,12300000,48092846.0,81972846.0,1988PASS,24226658,94725930.0,161457571.0,,,95489,"Five orphan dinosaurs travel the ruins of their world, while grieving the loss of their families and banding together to face the odds of survival.",G,True,English,"USA, Ireland","Stu Krieger (screenplay), Judy Freudberg (story), Tony Geiss (story)",,7.3,Don Bluth,18 Nov 1988,"Judith Barsi, Pat Hingle, Gabriel Damon, Helen Shaver",Animation,2 nominations.,69 min,movie,http://ia.media-imdb.com/images/M/MV5BOTkyNjQ0MDA1OV5BMl5BanBnXkFtZTcwMDkyMTYyMQ@@._V1_SX300.jpg,"46,543",,117765692.0,1988,2905,The Land Before Time,3
1988,tt0095497,The Last Temptation of Christ,men,men,FAIL,7000000,8373585.0,8373585.0,1988FAIL,13787529,16493007.0,16493007.0,,,95497,"The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.",R,True,English,"USA, Canada","Nikos Kazantzakis (novel), Paul Schrader (screenplay)",80.0,7.6,Martin Scorsese,22 Sep 1988,"Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill",Drama,Nominated for 1 Oscar. Another 3 wins & 5 nominations.,164 min,movie,http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1_SX300.jpg,"32,723",,9747170.0,1988,5128,The Last Temptation of Christ,2
1988,tt0096256,They Live,nowomen-disagree,nowomen,FAIL,4000000,13000000.0,13000000.0,1988FAIL,7878588,25605411.0,25605411.0,,,96256,A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the Earth.,R,True,English,USA,"Ray Nelson (short story ""Eight O'Clock in the Morning""), John Carpenter (screenplay)",52.0,7.3,John Carpenter,04 Nov 1988,"Roddy Piper, Keith David, Meg Foster, George 'Buck' Flower",Action,3 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzNjgzNzE5N15BMl5BanBnXkFtZTgwMTk4Mjc1MDE@._V1_SX300.jpg,"51,011",,22000000.0,1988,1293,They Live,0
1988,tt0096320,Twins,men,men,FAIL,15000000,111936388.0,216600000.0,1988FAIL,29544705,220475172.0,426625542.0,,,96320,"A physically perfect but innocent man goes in search of his long-lost twin brother, who is a short small-time crook.",PG,True,English,USA,"William Davies, William Osborne, Timothy Harris, Herschel Weingrod",53.0,5.9,Ivan Reitman,09 Dec 1988,"Arnold Schwarzenegger, Danny DeVito, Kelly Preston, Chloe Webb",Comedy,Nominated for 1 Golden Globe. Another 4 wins.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwNzYwNTQ0OF5BMl5BanBnXkFtZTcwMzk1ODcxMQ@@._V1_SX300.jpg,"66,325",,313536388.0,1988,572,Twins,3
1988,tt0096438,Who Framed Roger Rabbit,notalk,notalk,FAIL,70000000,154112492.0,351500000.0,1988FAIL,137875291,303547209.0,692330924.0,,,96438,A toon hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,PG,True,English,USA,"Gary K. Wolf (novel), Jeffrey Price (screenplay), Peter S. Seaman (screenplay)",83.0,7.7,Robert Zemeckis,22 Jun 1988,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer",Animation,Won 3 Oscars. Another 18 wins & 21 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgxOTE1NjA0OV5BMl5BanBnXkFtZTcwODM3MTYxMQ@@._V1_SX300.jpg,"105,875",,435612492.0,1988,136,Who Framed Roger Rabbit,1
1988,tt0096487,Young Guns,notalk,notalk,FAIL,13000000,44726644.0,44726644.0,1988FAIL,25605411,88095701.0,88095701.0,,,96487,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",R,True,English,USA,John Fusco,50.0,6.8,Christopher Cain,12 Aug 1988,"Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips, Charlie Sheen",Action,1 win & 2 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzMzIyMjM3NV5BMl5BanBnXkFtZTcwMjgxNDcxMQ@@._V1_SX300.jpg,"34,765",,76453288.0,1988,4578,Young Guns,1
1987,tt0092644,Beverly Hills Cop II,notalk,notalk,FAIL,20000000,153665036.0,276665036.0,1987FAIL,41007948,315074388.0,567273267.0,,,92644,"Axel Foley returns to Beverly Hills to help Taggart and Rosewood investigate Chief Bogamil's near-fatal shooting and the series of ""alphabet crimes"" associated with it.",R,True,English,USA,"Danilo Bach (characters), Daniel Petrie Jr. (characters), Eddie Murphy (story), Robert D. Wachs (story), Larry Ferguson (screenplay), Warren Skaaren (screenplay)",48.0,6.4,Tony Scott,20 May 1987,"Eddie Murphy, Judge Reinhold, Jürgen Prochnow, Ronny Cox",Action,Nominated for 1 Oscar. Another 6 wins & 1 nomination.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MjA5ODAzOF5BMl5BanBnXkFtZTcwMTEwOTM4OA@@._V1_SX300.jpg,"65,976",,410330072.0,1987,1849,Beverly Hills Cop II,1
1987,tt0092991,Evil Dead II,dubious-disagree,dubious,FAIL,3500000,5923044.0,5923044.0,1987FAIL,7176391,12144594.0,12144594.0,,,92991,The lone survivor of an onslaught of flesh-possessing spirits holds up in a cabin with a group of strangers while the demons continue their attack.,X,True,English,USA,"Sam Raimi, Scott Spiegel",69.0,7.9,Sam Raimi,13 Mar 1987,"Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva",Comedy,5 nominations.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0ODQzMzY5N15BMl5BanBnXkFtZTYwMDE0NTU5._V1_SX300.jpg,"85,942",,8346088.0,1987,3916,Evil Dead II,3
1987,tt0093010,Fatal Attraction,dubious,dubious,FAIL,14000000,156645693.0,320100000.0,1987FAIL,28705563,321185920.0,656332204.0,,,93010,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,R,True,English,USA,"James Dearden (screenplay), James Dearden (short film)",67.0,6.9,Adrian Lyne,18 Sep 1987,"Michael Douglas, Glenn Close, Anne Archer, Ellen Hamilton Latzen",Drama,Nominated for 6 Oscars. Another 7 wins & 14 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyODA3NjcxMl5BMl5BanBnXkFtZTcwOTY1NTk3OA@@._V1_SX300.jpg,"42,196",,462745693.0,1987,4737,Fatal Attraction,3
1987,tt0093105,"Good Morning, Vietnam",notalk,notalk,FAIL,13000000,123922370.0,123922370.0,1987FAIL,26655166,254090104.0,254090104.0,,,93105,An unorthodox and irreverent DJ begins to shake up things when he is assigned to the US Armed Services Radio station in Vietnam.,R,True,English,USA,Mitch Markowitz,,7.2,Barry Levinson,15 Jan 1988,"Robin Williams, Forest Whitaker, Tung Thanh Tran, Chintara Sukapatana",Comedy,Nominated for 1 Oscar. Another 6 wins & 3 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMDExNzk4MV5BMl5BanBnXkFtZTgwODc3NjIyMDE@._V1_SX300.jpg,"65,835",,234844740.0,1987,134,"Good Morning, Vietnam",1
1987,tt0093177,Hellraiser,ok,ok,PASS,1000000,14564000.0,14564000.0,1987PASS,2050397,29861988.0,29861988.0,,,93177,"An unfaithful wife encounters the zombie of her dead lover, who's being chased by demons after he escaped from their sado-masochistic Hell.",R,True,English,UK,Clive Barker,,7.1,Clive Barker,18 Sep 1987,"Andrew Robinson, Clare Higgins, Ashley Laurence, Sean Chapman",Horror,2 wins & 5 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkyNzc4NjkwNV5BMl5BanBnXkFtZTgwNzI2Mjc1MDE@._V1_SX300.jpg,"59,005",,28128000.0,1987,3582,Hellraiser,3
1987,tt0093409,Lethal Weapon,notalk-disagree,notalk,FAIL,15000000,65192350.0,120192350.0,1987FAIL,30755961,133670224.0,246442080.0,,,93409,"A veteran cop, Murtaugh, is partnered with a young suicidal cop, Riggs. Both having one thing in common; hating working in pairs. Now they must learn to work with one another to stop a gang of drug smugglers.",R,True,English,USA,Shane Black,67.0,7.6,Richard Donner,06 Mar 1987,"Mel Gibson, Danny Glover, Gary Busey, Mitch Ryan",Action,Nominated for 1 Oscar. Another 5 wins & 1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1MDMzOTcxNV5BMl5BanBnXkFtZTcwNDY5NjQyMQ@@._V1_SX300.jpg,"153,833",,170384700.0,1987,1113,Lethal Weapon,1
1987,tt0093773,Predator,nowomen,nowomen,FAIL,18000000,59735548.0,98267558.0,1987FAIL,36907153,122481612.0,201487544.0,,,93773,"A team of commandos, on a mission in a Central American jungle, find themselves hunted by an extra-terrestrial warrior.",R,True,"English, Spanish",USA,"Jim Thomas, John Thomas",36.0,7.9,John McTiernan,12 Jun 1987,"Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo, Bill Duke",Action,Nominated for 1 Oscar. Another 3 wins & 4 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1Njk0MjIwN15BMl5BanBnXkFtZTcwNzgwNzEyMQ@@._V1_SX300.jpg,"222,991",,140003106.0,1987,1928,Predator,0
1987,tt0093818,Radio Days,notalk,notalk,FAIL,16000000,14792779.0,14792779.0,1987FAIL,32806358,30331075.0,30331075.0,,,93818,A nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.,PG,True,English,USA,Woody Allen,,7.6,Woody Allen,30 Jan 1987,"Mike Starr, Paul Herman, Don Pardo, Martin Rosenblatt",Comedy,Nominated for 2 Oscars. Another 2 wins & 7 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_SX300.jpg,"18,826",,13585558.0,1987,2437,Radio Days,1
1987,tt0093870,RoboCop,notalk,notalk,FAIL,120000000,54764805.0,221577330.0,1987FAIL,246047687,112289613.0,454321579.0,,,93870,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",R,True,English,USA,"Edward Neumeier, Michael Miner",67.0,7.5,Paul Verhoeven,17 Jul 1987,"Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox",Action,Nominated for 2 Oscars. Another 11 wins & 10 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk1MDUzMTQ3OV5BMl5BanBnXkFtZTcwMDAwNTk0NA@@._V1_SX300.jpg,"132,804",,156342135.0,1987,547,RoboCop,1
1987,tt0094012,Spaceballs,dubious-disagree,dubious,FAIL,22700000,38119483.0,38119483.0,1987FAIL,46544021,78160088.0,78160088.0,,,94012,"Planet Spaceball's President Skroob sends Lord Dark Helmet to steal Planet Druidia's abundant supply of air to replenish their own, and only Lone Starr can stop them.",PG,True,English,USA,"Mel Brooks, Thomas Meehan, Ronny Graham",46.0,7.1,Mel Brooks,24 Jun 1987,"Mel Brooks, John Candy, Rick Moranis, Bill Pullman",Adventure,,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3Mzg0Mzc2NF5BMl5BanBnXkFtZTcwNDEwNTk0NA@@._V1_SX300.jpg,"105,340",,53538966.0,1987,1078,Spaceballs,3
1987,tt0094074,Superman IV: The Quest for Peace,ok,ok,PASS,17000000,11227824.0,11227824.0,1987PASS,34856756,23021501.0,23021501.0,,,94074,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.",PG,True,"English, Russian, French, Italian","UK, USA","Christopher Reeve (story), Lawrence Konner (story), Mark Rosenthal (story), Lawrence Konner (screenplay), Mark Rosenthal (screenplay), Joe Shuster (characters), Jerry Siegel (characters)",22.0,3.6,Sidney J. Furie,24 Jul 1987,"Christopher Reeve, Gene Hackman, Jackie Cooper, Marc McClure",Action,1 win & 4 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyMjI0ODcyNV5BMl5BanBnXkFtZTcwNDQ1OTMyMQ@@._V1_SX300.jpg,"27,318",,5455648.0,1987,4297,Superman IV: The Quest for Peace,3
1987,tt0093389,The Last Emperor,dubious,dubious,FAIL,25000000,43984000.0,43984000.0,1987FAIL,51259935,90184679.0,90184679.0,,,93389,The story of the final Emperor of China.,PG-13,True,"English, Mandarin, Japanese, Russian","China, Italy, UK, France","Mark Peploe (screenplay), Bernardo Bertolucci (screenplay), Enzo Ungari (initial screenplay collaboration)",76.0,7.8,Bernardo Bertolucci,15 Apr 1988,"John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying",Biography,Won 9 Oscars. Another 44 wins & 13 nominations.,163 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNDE4MDk4MV5BMl5BanBnXkFtZTcwMjIyMjU1MQ@@._V1_SX300.jpg,"53,818",,62968000.0,1987,3249,The Last Emperor,3
1987,tt0093437,The Lost Boys,notalk,notalk,FAIL,8500000,32222567.0,32222567.0,1987FAIL,17428378,66069067.0,66069067.0,,,93437,"After moving to a new town, two brothers are convinced that the area is frequented by vampires.",R,True,English,USA,"Janice Fischer (story), James Jeremias (story), Janice Fischer (screenplay), James Jeremias (screenplay), Jeffrey Boam (screenplay)",63.0,7.2,Joel Schumacher,31 Jul 1987,"Jason Patric, Corey Haim, Dianne Wiest, Barnard Hughes",Comedy,3 wins & 5 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2NTAxNDM5OV5BMl5BanBnXkFtZTgwMjg0NzQxMTE@._V1_SX300.jpg,"72,942",,55945134.0,1987,3003,The Lost Boys,1
1987,tt0093779,The Princess Bride,men-disagree,men,FAIL,15000000,30857000.0,30857000.0,1987FAIL,30755961,63269112.0,63269112.0,,,93779,"A classic fairy tale, with swordplay, giants, an evil prince, a beautiful princess, and yes, some kissing (as read by a kindly grandfather).",PG,True,English,USA,"William Goldman (book), William Goldman (screenplay)",77.0,8.2,Rob Reiner,09 Oct 1987,"Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest",Adventure,Nominated for 1 Oscar. Another 5 wins & 8 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzMDgyNjQwM15BMl5BanBnXkFtZTgwNTg2Mjc1MDE@._V1_SX300.jpg,"223,131",,46714000.0,1987,322,The Princess Bride,2
